person_id,full_name,first_name,last_name,title,standardized_title,seniority_level,department,company_name,company_domain,company_id,work_email,email_status,email_confidence_score,mail_provider,direct_phone,phone_extension,sources,created_at
per_e13ce96d-6052-d021-51cb-51faf837c07d,Miguel García,Miguel,García,Director de Tecnología,Chief Technology Officer (CTO),C_SUITE,ENGINEERING_IT,ALIMENTOS Y BEBIDAS DEL CENTRO S.A.B. DE C.V.,alimentosybebidasd.mx,mx_3ba3fbff-cb18-688b-4e81-821114d3517b,mgarcía@alimentosybebidasd.mx,VERIFIED,85,CUSTOM_SMTP,+525233238491,,DENUE,2026-09-06T14:49:28.028704+00:00
per_ebd98c93-762f-a8bb-5360-324e338bddf0,Guillermo Castro,Guillermo,Castro,Director de Finanzas,Chief Financial Officer (CFO),C_SUITE,FINANCE,ALIMENTOS Y BEBIDAS DEL BAJIO S.A. DE C.V.,alimentosybebidasd.mx,mx_85457873-2c48-94c3-ce4b-f7231c147150,gcastro@alimentosybebidasd.mx,VERIFIED,85,CUSTOM_SMTP,+526957241417,,DENUE,2026-09-06T14:49:28.028704+00:00
per_ac592327-2842-756b-0dbe-1954ab772fe2,Daniel Alarcón,Daniel,Alarcón,Directora de Recursos Humanos,Chief Human Resources Officer (CHRO),C_SUITE,HR_PEOPLE,ALIMENTOS Y BEBIDAS DEL CENTRO S.A. DE C.V.,alimentosybebidasd.com,mx_a238e2e9-833e-989a-dcc6-be81a0f88a3e,dalarcón@alimentosybebidasd.com,VERIFIED,85,CUSTOM_SMTP,+525563809222,,DENUE,2026-09-06T14:49:28.028704+00:00
per_aaf3fce8-4273-6043-3ff7-e41a8f085796,Roberto Salinas,Roberto,Salinas,Director de Operaciones,Chief Operating Officer (COO),C_SUITE,OPERATIONS,ALIMENTOS Y BEBIDAS LATINOAMERICANA S. DE R.L. DE C.V.,alimentosybebidasl.mx,mx_67777e2b-a16b-9f01-f3b9-4cc513e3aa70,rsalinas@alimentosybebidasl.mx,VERIFIED,85,CUSTOM_SMTP,+526911659231,,DENUE,2026-09-06T14:49:28.028704+00:00
per_903155dd-a2ec-1935-7212-a8afae2ca091,Claudia López,Claudia,López,Director de Tecnología,Chief Technology Officer (CTO),C_SUITE,ENGINEERING_IT,ALIMENTOS Y BEBIDAS ESTRATEGICA S.A.P.I. DE C.V.,alimentosybebidase.mx,mx_492acdf1-46b2-83d8-3b21-ce8b76e382cb,clópez@alimentosybebidase.mx,VERIFIED,85,CUSTOM_SMTP,+525199010825,,DENUE,2026-09-06T14:49:28.028704+00:00
per_8f253999-7ce2-9cfb-96ad-5216f191fd16,Javier Hernández,Javier,Hernández,Director General,Chief Executive Officer (CEO),C_SUITE,EXECUTIVE,INDUSTRIAS DEL PACIFICO S.A.P.I. DE C.V.,industriasdelpacif.com.mx,mx_54a1747b-b1ee-314e-6d48-86f2453685bf,jhernández@industriasdelpacif.com.mx,VERIFIED,85,CUSTOM_SMTP,+524486864621,,DENUE,2026-09-06T14:49:28.028704+00:00
per_44a270e0-8c60-4ece-ccd0-2d5a0082c53b,Rodrigo Vega,Rodrigo,Vega,Director General,Chief Executive Officer (CEO),C_SUITE,EXECUTIVE,CONSTRUCCIONES CENTRAL S.A.B. DE C.V.,construccionescent.mx,mx_344897b7-9cc0-eb65-deb8-24110aeade92,rvega@construccionescent.mx,VERIFIED,85,CUSTOM_SMTP,+529897591287,,DENUE,2026-09-06T14:49:28.028704+00:00
per_e45a1ec6-5cae-e4a8-09ab-6059f65317a1,Hector Salinas,Hector,Salinas,Socio Fundador,Founder,FOUNDER,EXECUTIVE,GRUPO INDUSTRIAL MODERNA S.A.B. DE C.V.,grupoindustrialmod.com,mx_be58b544-dab8-4620-1646-b094932c22c5,hsalinas@grupoindustrialmod.com,VERIFIED,85,CUSTOM_SMTP,+523311027048,,DENUE,2026-09-06T14:49:28.028704+00:00
per_cb8917ad-df0a-d645-66d2-0561cd516b3f,Rodrigo Vega,Rodrigo,Vega,Director Comercial,Chief Revenue Officer (CRO),C_SUITE,SALES_MARKETING,GRUPO INDUSTRIAL DEL PACIFICO S.A.S.,grupoindustrialdel.com,mx_7a6f089b-530b-615b-5c46-f596fdc73bb0,rvega@grupoindustrialdel.com,VERIFIED,85,CUSTOM_SMTP,+523317369063,,DENUE,2026-09-06T14:49:28.028704+00:00
per_1360f658-99b1-a406-fab6-a7c12f451424,Patricia Salinas,Patricia,Salinas,Director de Operaciones,Chief Operating Officer (COO),C_SUITE,OPERATIONS,EMPAQUES MEXICANA S.A.P.I. DE C.V.,empaquesmexicana.com,mx_44595652-d305-fa91-028e-32745ab982e7,psalinas@empaquesmexicana.com,VERIFIED,85,CUSTOM_SMTP,+527616545918,,DENUE,2026-09-06T14:49:28.028704+00:00
per_75391883-616c-9eee-059d-dffacd1cce0d,Andrea Treviño,Andrea,Treviño,Director de Tecnología,Chief Technology Officer (CTO),C_SUITE,ENGINEERING_IT,ALIMENTOS Y BEBIDAS INTEGRAL S.A.P.I. DE C.V.,alimentosybebidasi.mx,mx_7f9c7ed5-9623-5db0-d667-1981c398e125,atreviño@alimentosybebidasi.mx,VERIFIED,85,CUSTOM_SMTP,+527569759099,,DENUE,2026-09-06T14:49:28.028704+00:00
per_ceb37033-02dc-0b22-809d-32ca619a2e62,Alejandro Ruiz,Alejandro,Ruiz,Directora de Recursos Humanos,Chief Human Resources Officer (CHRO),C_SUITE,HR_PEOPLE,ALIMENTOS Y BEBIDAS NACIONAL S.A.P.I. DE C.V.,alimentosybebidasn.mx,mx_ec88cde1-c239-6b16-e06d-1e73d02f499a,aruiz@alimentosybebidasn.mx,VERIFIED,85,CUSTOM_SMTP,+528083040284,,DENUE,2026-09-06T14:49:28.028704+00:00
per_dd5b27bd-5e9b-5e3a-7330-1a46cc41ca0b,Eduardo Alarcón,Eduardo,Alarcón,Director de Tecnología,Chief Technology Officer (CTO),C_SUITE,ENGINEERING_IT,PLASTICOS MEXICANA 27 S.A.P.I. DE C.V.,plasticosmexicana.com,mx_3c1fcc83-6f99-19fb-9190-333b97567757,ealarcón@plasticosmexicana.com,VERIFIED,85,CUSTOM_SMTP,+525586395181,,DENUE,2026-09-06T14:49:28.028704+00:00
per_7f5d3faf-8f7d-719a-69cd-b9beabc736ce,Patricia Hernández,Patricia,Hernández,Directora de Recursos Humanos,Chief Human Resources Officer (CHRO),C_SUITE,HR_PEOPLE,CONSULTORES EMPRESARIAL S.A.B. DE C.V.,consultoresempresa.com.mx,mx_c400e9f9-9ec2-b37e-b5e5-ee95569830a4,phernández@consultoresempresa.com.mx,VERIFIED,85,CUSTOM_SMTP,+529377222594,,DENUE,2026-09-06T14:49:28.028704+00:00
per_1bd41bf8-5ba7-b2d8-2e4b-185d357ec348,Hector Villaseñor,Hector,Villaseñor,Director de Tecnología,Chief Technology Officer (CTO),C_SUITE,ENGINEERING_IT,TRANSFORMADORA EMPRESARIAL S.A. DE C.V.,transformadoraempr.com,mx_03f0e9f2-368b-8092-e4fd-af2e4376e9b2,hvillaseñor@transformadoraempr.com,VERIFIED,85,CUSTOM_SMTP,+525484738886,,DENUE,2026-09-06T14:49:28.028704+00:00
per_29dd33ed-0084-b7ef-7158-042f25498e4c,Roberto Dominguez,Roberto,Dominguez,Socio Fundador,Founder,FOUNDER,EXECUTIVE,EMPAQUES NACIONAL S.A. DE C.V.,empaquesnacional.mx,mx_8115aae2-7ce6-3ee0-9240-2f92a626c82a,rdominguez@empaquesnacional.mx,VERIFIED,85,CUSTOM_SMTP,+525536024133,,DENUE,2026-09-06T14:49:28.028704+00:00
per_780032ae-72ce-acaa-1a5d-e2387ac1dd52,Luis Castro,Luis,Castro,Director de Finanzas,Chief Financial Officer (CFO),C_SUITE,FINANCE,EMPAQUES NACIONAL S. DE R.L. DE C.V.,empaquesnacional.com.mx,mx_5783e1e2-e66c-f406-f582-a48b8fdcb52b,lcastro@empaquesnacional.com.mx,VERIFIED,85,CUSTOM_SMTP,+525561199353,,DENUE,2026-09-06T14:49:28.028704+00:00
per_fd5c7613-2b60-2714-9fa9-15520885df0f,Andrea Martínez,Andrea,Martínez,Director de Finanzas,Chief Financial Officer (CFO),C_SUITE,FINANCE,INDUSTRIAS INTERNACIONAL S.A. DE C.V.,industriasinternac.com,mx_dd410b0a-7fb2-fd48-6308-cd7b37d56e65,amartínez@industriasinternac.com,VERIFIED,85,CUSTOM_SMTP,+526338489529,,DENUE,2026-09-06T14:49:28.028704+00:00
per_40a4b426-eb1c-a041-18cc-0ff8a98f2bdf,Alejandro Navarro,Alejandro,Navarro,Director Comercial,Chief Revenue Officer (CRO),C_SUITE,SALES_MARKETING,PROVEEDORA INDUSTRIAL 54 S.A.S.,proveedoraindustri.com.mx,mx_56da88e9-dc6b-29cc-e37f-1033e2cf5d41,anavarro@proveedoraindustri.com.mx,VERIFIED,85,CUSTOM_SMTP,+527622575938,,DENUE,2026-09-06T14:49:28.030404+00:00
per_476b2536-9b9f-de65-0004-fad9b907d558,Miguel Vega,Miguel,Vega,Director General,Chief Executive Officer (CEO),C_SUITE,EXECUTIVE,TRANSFORMADORA DEL PACIFICO S. DE R.L. DE C.V.,transformadoradelp.mx,mx_93a6db7f-063d-b7b2-894d-bf80b74241f1,mvega@transformadoradelp.mx,VERIFIED,85,CUSTOM_SMTP,+523386667804,,DENUE,2026-09-06T14:49:28.030404+00:00
per_8dda44ef-4543-8321-9732-340499253d81,Fernando Mendoza,Fernando,Mendoza,Director de Tecnología,Chief Technology Officer (CTO),C_SUITE,ENGINEERING_IT,TRANSFORMADORA DEL NORTE S.A. DE C.V.,transformadoradeln.com,mx_31dbd6ea-3323-17da-6a78-e71c9383b5ab,fmendoza@transformadoradeln.com,VERIFIED,85,CUSTOM_SMTP,+523338222282,,DENUE,2026-09-06T14:49:28.030404+00:00
per_35c47f20-4db7-3a1a-b171-5d9dbabb17bb,Javier Ruiz,Javier,Ruiz,Directora de Recursos Humanos,Chief Human Resources Officer (CHRO),C_SUITE,HR_PEOPLE,DESARROLLOS DEL BAJIO S.A.P.I. DE C.V.,desarrollosdelbaji.mx,mx_1fe92fd4-1cb8-4ee8-e167-7e1e128e2816,jruiz@desarrollosdelbaji.mx,VERIFIED,85,CUSTOM_SMTP,+525652868254,,DENUE,2026-09-06T14:49:28.030404+00:00
per_44cd0c62-6347-5041-e346-69280d4b0f67,Miguel Vega,Miguel,Vega,Director Comercial,Chief Revenue Officer (CRO),C_SUITE,SALES_MARKETING,EMPAQUES LATINOAMERICANA S.A.B. DE C.V.,empaqueslatinoamer.mx,mx_f1ad8f92-ce15-a527-35cc-e549540da52c,mvega@empaqueslatinoamer.mx,VERIFIED,85,CUSTOM_SMTP,+528946710263,,DENUE,2026-09-06T14:49:28.030404+00:00
per_456a7d36-e2aa-8230-9c87-63b66e79ab70,Hector Ruiz,Hector,Ruiz,Director de Operaciones,Chief Operating Officer (COO),C_SUITE,OPERATIONS,SOLUCIONES INDUSTRIAL S.A.P.I. DE C.V.,solucionesindustri.mx,mx_d3252992-cbe0-e730-0a1e-6b3479f96929,hruiz@solucionesindustri.mx,VERIFIED,85,CUSTOM_SMTP,+527058279954,,DENUE,2026-09-06T14:49:28.030404+00:00
per_8d85c773-8486-b011-506d-a4311a9f06d6,Daniel Garza,Daniel,Garza,Directora de Recursos Humanos,Chief Human Resources Officer (CHRO),C_SUITE,HR_PEOPLE,SOLUCIONES INDUSTRIAL S.A.P.I. DE C.V.,solucionesindustri.mx,mx_d3252992-cbe0-e730-0a1e-6b3479f96929,dgarza@solucionesindustri.mx,VERIFIED,85,CUSTOM_SMTP,+529113702093,,DENUE,2026-09-06T14:49:28.030404+00:00
per_b7ad7b6f-4143-08cd-b5d4-dd5408909353,Hector Hernández,Hector,Hernández,Director General,Chief Executive Officer (CEO),C_SUITE,EXECUTIVE,PLASTICOS CENTRAL S.A.S.,plasticoscentral.com.mx,mx_c9b2afd3-5088-e0d5-3cee-7b1a3dbb8f74,hhernández@plasticoscentral.com.mx,VERIFIED,85,CUSTOM_SMTP,+527824869587,,DENUE,2026-09-06T14:49:28.030404+00:00
per_75de0bbb-38d1-bb99-be1d-d8046a323078,Javier Castro,Javier,Castro,Director General,Chief Executive Officer (CEO),C_SUITE,EXECUTIVE,INNOVACION INTERNACIONAL S.C.,innovacioninternac.com,mx_75a69bae-e126-c56e-67f8-e17a82f6c91a,jcastro@innovacioninternac.com,VERIFIED,85,CUSTOM_SMTP,+524893632583,,DENUE,2026-09-06T14:49:28.030404+00:00
per_4a1fca9b-c8a6-4e93-0b39-e81c62510f8f,Luis Vega,Luis,Vega,Director de Operaciones,Chief Operating Officer (COO),C_SUITE,OPERATIONS,LOGISTICA CENTRAL S.A.B. DE C.V.,logisticacentral.mx,mx_62c7b011-7fbf-ff92-b807-83314bba590e,lvega@logisticacentral.mx,VERIFIED,85,CUSTOM_SMTP,+523338836379,,DENUE,2026-09-06T14:49:28.030404+00:00
per_075542c1-51e6-94bd-f8d3-5e62aa8b4946,Patricia Valenzuela,Patricia,Valenzuela,Director de Operaciones,Chief Operating Officer (COO),C_SUITE,OPERATIONS,INDUSTRIAS CENTRAL S.C.,industriascentral.com.mx,mx_3282b20c-84c6-7b88-ca48-2eb04326c1aa,pvalenzuela@industriascentral.com.mx,VERIFIED,85,CUSTOM_SMTP,+529512428504,,DENUE,2026-09-06T14:49:28.030404+00:00
per_c24744c4-3627-dde0-408c-9a34cbfbbe79,Sofia López,Sofia,López,Director Comercial,Chief Revenue Officer (CRO),C_SUITE,SALES_MARKETING,SERVICIOS INTEGRALES INTEGRAL S. DE R.L. DE C.V.,serviciosintegrale.mx,mx_0def06ce-3667-07ff-5c52-ad12a088a4d2,slópez@serviciosintegrale.mx,VERIFIED,85,CUSTOM_SMTP,+529822723039,,DENUE,2026-09-06T14:49:28.030404+00:00
per_78517e3b-bb37-c055-84f7-29f683787881,Miguel Salinas,Miguel,Salinas,Director de Tecnología,Chief Technology Officer (CTO),C_SUITE,ENGINEERING_IT,METALURGICA DE OCCIDENTE S.A. DE C.V.,metalurgicadeoccid.com,mx_3e3feda5-51ef-e151-1508-80955e93e3e5,msalinas@metalurgicadeoccid.com,VERIFIED,85,CUSTOM_SMTP,+527414600994,,DENUE,2026-09-06T14:49:28.030404+00:00
per_27d958ff-06b8-7f43-66f2-0a4337f719ed,Guillermo Mendoza,Guillermo,Mendoza,Director de Tecnología,Chief Technology Officer (CTO),C_SUITE,ENGINEERING_IT,SERVICIOS INTEGRALES MEXICANA 98 S.A. DE C.V.,serviciosintegrale.mx,mx_e5416c58-6016-f6a8-5f7d-d28c9c64fe2d,gmendoza@serviciosintegrale.mx,VERIFIED,85,CUSTOM_SMTP,+528136515981,,DENUE,2026-09-06T14:49:28.030404+00:00
per_df7a14b9-cbb3-9b2c-3c7a-bdaea4e7d522,Daniel Ruiz,Daniel,Ruiz,Director General,Chief Executive Officer (CEO),C_SUITE,EXECUTIVE,SERVICIOS INTEGRALES ESTRATEGICA S.A.S.,serviciosintegrale.com.mx,mx_56aefc7a-cc40-7f57-29db-80320e41da3c,druiz@serviciosintegrale.com.mx,VERIFIED,85,CUSTOM_SMTP,+528147565767,,DENUE,2026-09-06T14:49:28.030404+00:00
per_c081073e-29d0-5db3-ffb8-75970efacdfd,Hector Benítez,Hector,Benítez,Director General,Chief Executive Officer (CEO),C_SUITE,EXECUTIVE,SERVICIOS INTEGRALES EMPRESARIAL S. DE R.L. DE C.V.,serviciosintegrale.com,mx_95877af2-21f4-260b-e6d6-40a0a84cbfd5,hbenítez@serviciosintegrale.com,VERIFIED,85,CUSTOM_SMTP,+528182648981,,DENUE,2026-09-06T14:49:28.030404+00:00
per_626111b7-3beb-7d54-adfc-b22f438b0ecc,Miguel Alarcón,Miguel,Alarcón,Director General,Chief Executive Officer (CEO),C_SUITE,EXECUTIVE,TECNOLOGIA INDUSTRIAL S.C.,tecnologiaindustri.mx,mx_88957cfe-947c-ad4f-8590-48f2cbbe79b5,malarcón@tecnologiaindustri.mx,VERIFIED,85,CUSTOM_SMTP,+523389165988,,DENUE,2026-09-06T14:49:28.030404+00:00
per_b2cd52e5-a712-310e-03f5-40cad6017e3d,Claudia Morales,Claudia,Morales,Director General,Chief Executive Officer (CEO),C_SUITE,EXECUTIVE,LOGISTICA ESPECIALIZADA S.A.P.I. DE C.V.,logisticaespeciali.com,mx_c4572aca-bee1-040f-ba6c-b0eb01b06b0c,cmorales@logisticaespeciali.com,VERIFIED,85,CUSTOM_SMTP,+523324926094,,DENUE,2026-09-06T14:49:28.030404+00:00
per_6a7579da-d576-4240-d6a3-7b9a7fd7d3e0,Miguel Vega,Miguel,Vega,Director General,Chief Executive Officer (CEO),C_SUITE,EXECUTIVE,GRUPO INDUSTRIAL DEL CENTRO S.A.P.I. DE C.V.,grupoindustrialdel.mx,mx_42ffd1ec-688f-0dcf-003e-bb23cff31a11,mvega@grupoindustrialdel.mx,VERIFIED,85,CUSTOM_SMTP,+524994472337,,DENUE,2026-09-06T14:49:28.030404+00:00
per_723407fe-6da6-1e8c-0991-6dc92f7aa6cb,Rodrigo Navarro,Rodrigo,Navarro,Socio Fundador,Founder,FOUNDER,EXECUTIVE,GRUPO INDUSTRIAL DEL CENTRO S.A.P.I. DE C.V.,grupoindustrialdel.mx,mx_42ffd1ec-688f-0dcf-003e-bb23cff31a11,rnavarro@grupoindustrialdel.mx,VERIFIED,85,CUSTOM_SMTP,+525390560118,,DENUE,2026-09-06T14:49:28.030404+00:00
per_5c804054-b17a-660b-2577-0b1a45d4f56d,Javier Garza,Javier,Garza,Socio Fundador,Founder,FOUNDER,EXECUTIVE,INDUSTRIAS INTERNACIONAL S.A. DE C.V.,industriasinternac.com.mx,mx_edb96585-d49e-4d5c-4477-f69186de4e9e,jgarza@industriasinternac.com.mx,VERIFIED,85,CUSTOM_SMTP,+528141715129,,DENUE,2026-09-06T14:49:28.030404+00:00
per_cab36248-9e4a-37c3-3a8b-cb1f4f4fddf0,Luis Castro,Luis,Castro,Directora de Recursos Humanos,Chief Human Resources Officer (CHRO),C_SUITE,HR_PEOPLE,IMPORTADORA DEL NORTE S.A.P.I. DE C.V.,importadoradelnort.com,mx_186aa6c8-bbc6-0924-db70-7d6bac16e6fb,lcastro@importadoradelnort.com,VERIFIED,85,CUSTOM_SMTP,+523390897030,,DENUE,2026-09-06T14:49:28.030404+00:00
per_d9169d87-462a-96d5-dd8e-74af3c708dfc,Luis Villaseñor,Luis,Villaseñor,Director General,Chief Executive Officer (CEO),C_SUITE,EXECUTIVE,IMPORTADORA DEL NORTE S.A.P.I. DE C.V.,importadoradelnort.com,mx_186aa6c8-bbc6-0924-db70-7d6bac16e6fb,lvillaseñor@importadoradelnort.mx,VERIFIED,85,CUSTOM_SMTP,+523349231895,,DENUE,2026-09-06T14:49:28.030404+00:00
per_39f43195-70d1-fb4b-221e-26dfa16be5f1,Sofia Morales,Sofia,Morales,Director Comercial,Chief Revenue Officer (CRO),C_SUITE,SALES_MARKETING,DISTRIBUIDORA GLOBAL S.A.P.I. DE C.V.,distribuidoragloba.mx,mx_58988b2b-4e61-c4b7-dce7-04298ff87c8d,smorales@distribuidoragloba.mx,VERIFIED,85,CUSTOM_SMTP,+524311174769,,DENUE,2026-09-06T14:49:28.030404+00:00
per_60cf9075-3252-7d2b-e5e2-a034ace1d9e4,Hector Mendoza,Hector,Mendoza,Director General,Chief Executive Officer (CEO),C_SUITE,EXECUTIVE,CONSULTORES INTERNACIONAL S.A.B. DE C.V.,consultoresinterna.com.mx,mx_07a5b66f-5ee7-071b-e48b-b3583b578bfb,hmendoza@consultoresinterna.com.mx,VERIFIED,85,CUSTOM_SMTP,+525052382323,,DENUE,2026-09-06T14:49:28.030404+00:00
per_ebf75d2a-1006-d26f-7423-2666339e74aa,Alejandro Ruiz,Alejandro,Ruiz,Director Comercial,Chief Revenue Officer (CRO),C_SUITE,SALES_MARKETING,IMPORTADORA DEL NORTE S.A. DE C.V.,importadoradelnort.mx,mx_c0ddfa71-25df-d510-e81a-a0f0eedc389a,aruiz@importadoradelnort.mx,VERIFIED,85,CUSTOM_SMTP,+525931219932,,DENUE,2026-09-06T14:49:28.030404+00:00
per_b8af0c69-cef8-57cd-9939-c98aa70e3ba6,Rodrigo Mendoza,Rodrigo,Mendoza,Director de Tecnología,Chief Technology Officer (CTO),C_SUITE,ENGINEERING_IT,MANUFACTURA DE OCCIDENTE S.A.B. DE C.V.,manufacturadeoccid.mx,mx_cc861848-5fa6-0bf9-effb-9c3197e41dd4,rmendoza@manufacturadeoccid.mx,VERIFIED,85,CUSTOM_SMTP,+524861564983,,DENUE,2026-09-06T14:49:28.030404+00:00
per_730adda4-536c-e7dc-2f00-d7f0e0cfa508,Patricia Villaseñor,Patricia,Villaseñor,Director de Operaciones,Chief Operating Officer (COO),C_SUITE,OPERATIONS,MANUFACTURA DE LAS AMERICAS S. DE R.L. DE C.V.,manufacturadelasam.com,mx_24a7bf58-f43e-df8b-5a06-cc8d7c72479b,pvillaseñor@manufacturadelasam.com,VERIFIED,85,CUSTOM_SMTP,+526221498855,,DENUE,2026-09-06T14:49:28.030404+00:00
per_704ea91d-d54d-db6f-6559-aa36a60a20bc,Adriana Valenzuela,Adriana,Valenzuela,Director de Tecnología,Chief Technology Officer (CTO),C_SUITE,ENGINEERING_IT,INDUSTRIAS LATINOAMERICANA S.A. DE C.V.,industriaslatinoam.mx,mx_a76e474c-4487-e2c4-3daa-8bc39b51ce79,avalenzuela@industriaslatinoam.mx,VERIFIED,85,CUSTOM_SMTP,+525590059584,,DENUE,2026-09-06T14:49:28.030404+00:00
per_a3197db2-2031-b8d2-7807-206ba3552fa2,Rodrigo Mendoza,Rodrigo,Mendoza,Directora de Recursos Humanos,Chief Human Resources Officer (CHRO),C_SUITE,HR_PEOPLE,CONSTRUCCIONES CENTRAL S.C.,construccionescent.mx,mx_995087a0-f67a-65de-bafc-1db27a3169a3,rmendoza@construccionescent.mx,VERIFIED,85,CUSTOM_SMTP,+527420147320,,DENUE,2026-09-06T14:49:28.030404+00:00
per_4c3c19e3-a33c-54b5-c2c5-f749a1450e1e,Jorge Hernández,Jorge,Hernández,Director de Operaciones,Chief Operating Officer (COO),C_SUITE,OPERATIONS,DISTRIBUIDORA DEL CENTRO S.A.S.,distribuidoradelce.com,mx_a1da8bee-b327-861c-6a43-0f062c30215a,jhernández@distribuidoradelce.com,VERIFIED,85,CUSTOM_SMTP,+524385146535,,DENUE,2026-09-06T14:49:28.030404+00:00
per_a7ea743e-5349-587b-7ab7-623f54faa3eb,Hector Alarcón,Hector,Alarcón,Director de Tecnología,Chief Technology Officer (CTO),C_SUITE,ENGINEERING_IT,IMPORTADORA GLOBAL 17 S.A. DE C.V.,importadoraglobal.mx,mx_73d94dd8-9407-80e2-39b9-f2bd833b8c83,halarcón@importadoraglobal.mx,VERIFIED,85,CUSTOM_SMTP,+528132169755,,DENUE,2026-09-06T14:49:28.030404+00:00
per_c69301b4-3607-b167-58e3-750035f27b8b,Gabriel Martínez,Gabriel,Martínez,Director Comercial,Chief Revenue Officer (CRO),C_SUITE,SALES_MARKETING,IMPORTADORA GLOBAL 97 S.A.P.I. DE C.V.,importadoraglobal1.com.mx,mx_b77fbf96-2f13-9322-ee99-95abafdc0917,gmartínez@importadoraglobal1.com.mx,VERIFIED,85,CUSTOM_SMTP,+528144337381,,DENUE,2026-09-06T14:49:28.030404+00:00
per_ca451630-35a5-e768-78e3-ffd6e4f919e5,Jorge Garza,Jorge,Garza,Director de Finanzas,Chief Financial Officer (CFO),C_SUITE,FINANCE,TRANSFORMADORA ESTRATEGICA S.A.B. DE C.V.,transformadoraestr.com,mx_e37e27d9-df9a-4906-df1c-54278e266f71,jgarza@transformadoraestr.com,VERIFIED,85,CUSTOM_SMTP,+524185726385,,DENUE,2026-09-06T14:49:28.030404+00:00
per_30ff1b6d-e3b5-6f48-ad04-7da3fbc8671e,Mariana González,Mariana,González,Director Comercial,Chief Revenue Officer (CRO),C_SUITE,SALES_MARKETING,CONSULTORES ESPECIALIZADA 28 S.A.S.,consultoresespecia.mx,mx_b757d889-2f6e-3b4b-80b4-5c2a23cf3fec,mgonzález@consultoresespecia.mx,VERIFIED,85,CUSTOM_SMTP,+529387907453,,DENUE,2026-09-06T14:49:28.030404+00:00
per_8919064f-840c-6622-fa72-5b44b74f5504,Miguel Dominguez,Miguel,Dominguez,Director de Tecnología,Chief Technology Officer (CTO),C_SUITE,ENGINEERING_IT,SOLUCIONES MODERNA S.A.B. DE C.V.,solucionesmoderna.com.mx,mx_0604d10c-e73e-c825-7097-981142ff4552,mdominguez@solucionesmoderna.com.mx,VERIFIED,85,CUSTOM_SMTP,+524310529444,,DENUE,2026-09-06T14:49:28.030404+00:00
per_d9f64e70-e94b-8b31-e2b7-f2156301d1be,Alejandro Valenzuela,Alejandro,Valenzuela,Director Comercial,Chief Revenue Officer (CRO),C_SUITE,SALES_MARKETING,MANUFACTURA ESPECIALIZADA 42 S.A.S.,manufacturaespecia.com.mx,mx_5251ba21-c8fd-7234-2ca7-09f0bf8b0e10,avalenzuela@manufacturaespecia.com.mx,VERIFIED,85,CUSTOM_SMTP,+525518409407,,DENUE,2026-09-06T14:49:28.030404+00:00
per_893e3666-b11a-2560-a907-e0844b0cd351,Adriana Valenzuela,Adriana,Valenzuela,Directora de Recursos Humanos,Chief Human Resources Officer (CHRO),C_SUITE,HR_PEOPLE,ENERGIA ESPECIALIZADA 16 S.A.P.I. DE C.V.,energiaespecializa.mx,mx_ef3d7ac7-4a64-79da-621f-c3716f9c07f0,avalenzuela@energiaespecializa.mx,VERIFIED,85,CUSTOM_SMTP,+525586742362,,DENUE,2026-09-06T14:49:28.030404+00:00
per_2adff87f-4e6c-7d52-655c-d5685894beed,Guillermo Dominguez,Guillermo,Dominguez,Director de Operaciones,Chief Operating Officer (COO),C_SUITE,OPERATIONS,PLASTICOS DE OCCIDENTE S.C.,plasticosdeocciden.com,mx_becea4a3-e7a3-92a0-f13d-de3da0bb533c,gdominguez@plasticosdeocciden.com,VERIFIED,85,CUSTOM_SMTP,+526063023412,,DENUE,2026-09-06T14:49:28.030404+00:00
per_bf15299b-1af4-0cee-db85-610f1ab51cf5,Sofia Garza,Sofia,Garza,Director Comercial,Chief Revenue Officer (CRO),C_SUITE,SALES_MARKETING,SOLUCIONES NACIONAL S.A. DE C.V.,solucionesnacional.com,mx_f8841543-05e4-46de-508c-288adb228e63,sgarza@solucionesnacional.com,VERIFIED,85,CUSTOM_SMTP,+527261848619,,DENUE,2026-09-06T14:49:28.030404+00:00
per_c2be567b-5fff-d528-1bde-6a92f738e21e,Fernando González,Fernando,González,Director de Operaciones,Chief Operating Officer (COO),C_SUITE,OPERATIONS,DISTRIBUIDORA MEXICANA S.A. DE C.V.,distribuidoramexic.com.mx,mx_25f5b911-96b3-c5f6-6a1b-a723a5b36932,fgonzález@distribuidoramexic.com.mx,VERIFIED,85,CUSTOM_SMTP,+525370836891,,DENUE,2026-09-06T14:49:28.030404+00:00
per_fb73521c-f428-07e3-df75-5d770a4e79d8,Mariana Valenzuela,Mariana,Valenzuela,Director de Finanzas,Chief Financial Officer (CFO),C_SUITE,FINANCE,PROVEEDORA DEL NORTE S.A.B. DE C.V.,proveedoradelnorte.mx,mx_fc6087eb-953b-b71f-eb85-671715686b0b,mvalenzuela@proveedoradelnorte.mx,VERIFIED,85,CUSTOM_SMTP,+529229863899,,DENUE,2026-09-06T14:49:28.030404+00:00
