id,clee,nom_estab,raz_soc,codigo_act,nombre_act,per_ocu,tipo_vial,nom_vial,numero_ext,numero_int,nomb_asent,cod_postal,cve_ent,entidad,cve_mun,municipio,telefono,correoelec,sitio_web,latitud,longitud,fecha_alta,rfc,representante_legal,cargo_representante,correo_directo,telefono_directo
188,0554150000188,AUTOMOTRIZ DEL NORTE,AUTOMOTRIZ DEL NORTE S.A.B. DE C.V.,5415,Desarrollo de software y servicios de tecnología de información,6 a 10 personas,Av.,5 de Mayo,4215,Piso 7,Roma Norte,05325,05,Coahuila,010,Saltillo,7487429146,contacto@automotrizdelnorte.com.mx,https://www.automotrizdelnorte.com.mx,25.246212,-95.705463,2024-01-15,AUD130719ZPI,Sofia Salinas,Director de Finanzas,ssalinas@automotrizdelnorte.com.mx,+527462694220
189,2146590000189,CONSULTORES DEL BAJIO,CONSULTORES DEL BAJIO S. DE R.L. DE C.V.,4659,Comercio al por mayor de maquinaria y equipo industrial,251 y más personas,Paseo,González Gallo,1068,Piso 15,Parque Industrial,21887,21,Puebla,013,San Pedro Cholula,4185446957,contacto@consultoresdelbaji.com.mx,https://www.consultoresdelbaji.com.mx,22.692853,-99.036077,2024-01-15,COD0302227AE,Daniel Vega,Director General,dvega@consultoresdelbaji.com.mx,+524145401824
190,2446590000190,EMPAQUES DE OCCIDENTE,EMPAQUES DE OCCIDENTE S. DE R.L. DE C.V.,4659,Comercio al por mayor de maquinaria y equipo industrial,31 a 50 personas,Av.,Benito Juárez,4367,,Santa Fe,24533,24,San Luis Potosí,018,San Luis Potosí,4862101157,contacto@empaquesdeoccident.com.mx,https://www.empaquesdeoccident.com.mx,17.654825,-101.131229,2024-01-15,EMD220304CHO,Sofia Hernández,Director de Tecnología,shernández@empaquesdeoccident.com.mx,+524836439674
191,2423820000191,DESARROLLOS DINAMICA,DESARROLLOS DINAMICA S.A.S.,2382,Instalaciones eléctricas y electromecánicas en construcciones,31 a 50 personas,Carretera,Adolfo López Mateos,987,,Industrial Vallejo,24709,24,San Luis Potosí,020,Soledad de Graciano Sánchez,6333630555,contacto@desarrollosdinamic.mx,https://www.desarrollosdinamic.mx,20.374569,-95.487353,2024-01-15,DED110722K0P,Fernando Martínez,Director de Operaciones,fmartínez@desarrollosdinamic.mx,+526351460948
192,3048410000192,SERVICIOS INTEGRALES DINAMICA,SERVICIOS INTEGRALES DINAMICA S.A.S.,4841,Transporte de carga general y logística multimodal,6 a 10 personas,Calle,Cuauhtémoc,429,Piso 8,Parque Industrial,30619,30,Veracruz,007,Xalapa,9178511064,contacto@serviciosintegrale.mx,https://www.serviciosintegrale.mx,25.350637,-104.472403,2024-01-15,SED070121C8H,Jorge Martínez,Director Comercial,jmartínez@serviciosintegrale.mx,+529134438089
193,0946590000193,METALURGICA EMPRESARIAL 10,METALURGICA EMPRESARIAL 10 S.A. DE C.V.,4659,Comercio al por mayor de maquinaria y equipo industrial,0 a 5 personas,Paseo,Constitución,729,,Polanco,09963,09,Ciudad de México,015,Azcapotzalco,5531415866,contacto@metalurgicaempresa.mx,https://www.metalurgicaempresa.mx,17.192791,-100.142896,2024-01-15,MEE1408054TS,Alejandro Garza,Socio Fundador,agarza@metalurgicaempresa.mx,+525581255422
194,3132610000194,QUIMICA INDUSTRIAL 36,QUIMICA INDUSTRIAL 36 S.C.,3261,Fabricación de productos de plástico y polímeros para empaque,11 a 30 personas,Calzada,Universidad,367,,Santa María la Ribera,31902,31,Yucatán,010,Kanasín,9325750974,contacto@quimicaindustrial.com.mx,https://www.quimicaindustrial.com.mx,21.769948,-97.685642,2024-01-15,QUI161215RQD,Gabriel Dominguez,Director General,gdominguez@quimicaindustrial.com.mx,+529324948252
195,1432610000195,GRUPO INDUSTRIAL DE LAS AMERICAS,GRUPO INDUSTRIAL DE LAS AMERICAS S.A.B. DE C.V.,3261,Fabricación de productos de plástico y polímeros para empaque,11 a 30 personas,Boulevard,Juárez,1526,,Del Valle,14633,14,Jalisco,019,Guadalajara,3359104008,contacto@grupoindustrialdel.com,https://www.grupoindustrialdel.com,19.197519,-98.268351,2024-01-15,GRD0602093J1,Luis Vega,Directora de Recursos Humanos,lvega@grupoindustrialdel.com,+523317655693
196,2646590000196,AUTOMOTRIZ INDUSTRIAL,AUTOMOTRIZ INDUSTRIAL S.A.P.I. DE C.V.,4659,Comercio al por mayor de maquinaria y equipo industrial,31 a 50 personas,Circuito,Adolfo López Mateos,3481,,Parque Industrial CIVAC,26562,26,Sonora,016,Guaymas,5054322342,contacto@automotrizindustri.com,https://www.automotrizindustri.com,21.29137,-104.595414,2024-01-15,AUI1906118TX,Gabriel Garza,Director de Operaciones,ggarza@automotrizindustri.com,+525094060986
197,2456160000197,FARMACEUTICA INTERNACIONAL,FARMACEUTICA INTERNACIONAL S.A.P.I. DE C.V.,5616,"Servicios de seguridad privada, custodia y monitoreo satelital",251 y más personas,Carretera,Patriotismo,4102,Piso 14,Parque Industrial CIVAC,24587,24,San Luis Potosí,002,San Luis Potosí,9948147470,contacto@farmaceuticaintern.com.mx,https://www.farmaceuticaintern.com.mx,20.319568,-95.181076,2024-01-15,FAI1405034QP,Eduardo Garza,Director de Operaciones,egarza@farmaceuticaintern.com.mx,+529990141249
198,1454160000198,GRUPO INDUSTRIAL DINAMICA,GRUPO INDUSTRIAL DINAMICA S.C.,5416,Servicios de consultoría en administración y gestión empresarial,6 a 10 personas,Circuito,Constitución,3569,,Santa Fe,14213,14,Jalisco,011,Tlajomulco de Zúñiga,3337583035,contacto@grupoindustrialdin.com,https://www.grupoindustrialdin.com,20.56123,-97.185411,2024-01-15,GRD150911ID2,Andrea Hernández,Director de Finanzas,ahernández@grupoindustrialdin.com,+523359546057
199,2133230000199,PROVEEDORA DE LAS AMERICAS,PROVEEDORA DE LAS AMERICAS S.A.P.I. DE C.V.,3323,Fabricación de estructuras metálicas y pailería industrial,101 a 250 personas,Boulevard,Constitución,1057,Piso 11,Roma Norte,21650,21,Puebla,010,Puebla,7867472928,contacto@proveedoradelasame.mx,https://www.proveedoradelasame.mx,22.178729,-98.607013,2024-01-15,PRD200406OMK,Javier Navarro,Director General,jnavarro@proveedoradelasame.mx,+527833017668
200,2132540000200,ENERGIA MODERNA,ENERGIA MODERNA S.A.B. DE C.V.,3254,Fabricación de productos farmacéuticos y medicamentos,51 a 100 personas,Carretera,Lázaro Cárdenas,4039,,Roma Norte,21160,21,Puebla,001,San Andrés Cholula,9079214603,contacto@energiamoderna78.com.mx,https://www.energiamoderna78.com.mx,24.234735,-101.1547,2024-01-15,ENM200717MT0,Mariana Garza,Socio Fundador,mgarza@energiamoderna78.com.mx,+529094388608
201,1748410000201,FARMACEUTICA AVANZADA,FARMACEUTICA AVANZADA S.A.S.,4841,Transporte de carga general y logística multimodal,31 a 50 personas,Circuito,Constitución,3845,,Polanco,17885,17,Morelos,003,Jiutepec,7837736902,contacto@farmaceuticaavanza.mx,https://www.farmaceuticaavanza.mx,23.23043,-98.96811,2024-01-15,FAA1909081OO,David García,Directora de Recursos Humanos,dgarcía@farmaceuticaavanza.mx,+527821236631
202,2223820000202,TRANSFORMADORA MODERNA,TRANSFORMADORA MODERNA S.A.B. DE C.V.,2382,Instalaciones eléctricas y electromecánicas en construcciones,101 a 250 personas,Boulevard,Lázaro Cárdenas,3431,,Roma Norte,22355,22,Querétaro,006,Corregidora,4918995202,contacto@transformadoramode.com,https://www.transformadoramode.com,16.015345,-100.86204,2024-01-15,TRM020411HX5,Daniel López,Director General,dlópez@transformadoramode.com,+524981989562
203,2848410000203,DISTRIBUIDORA CENTRAL,DISTRIBUIDORA CENTRAL S. DE R.L. DE C.V.,4841,Transporte de carga general y logística multimodal,31 a 50 personas,Carretera,Juárez,2277,,Polanco,28443,28,Tamaulipas,007,Reynosa,4835404682,contacto@distribuidoracentr.com.mx,https://www.distribuidoracentr.com.mx,19.881059,-97.372617,2024-01-15,DIC970326BDK,Javier Castro,Director de Operaciones,jcastro@distribuidoracentr.com.mx,+524815370237
204,1154150000204,PLASTICOS EMPRESARIAL,PLASTICOS EMPRESARIAL S.A.B. DE C.V.,5415,Desarrollo de software y servicios de tecnología de información,11 a 30 personas,Carretera,Paseo Cuauhnáhuac,3396,,Industrial Vallejo,11448,11,Guanajuato,003,León,7920267423,contacto@plasticosempresari.com.mx,https://www.plasticosempresari.com.mx,25.372725,-101.96232,2024-01-15,PLE131023E2E,Eduardo Hernández,Director General,ehernández@plasticosempresari.com.mx,+527964667488
205,2832540000205,IMPORTADORA DE LAS AMERICAS,IMPORTADORA DE LAS AMERICAS S.C.,3254,Fabricación de productos farmacéuticos y medicamentos,31 a 50 personas,Paseo,Hidalgo,627,,Parque Industrial CIVAC,28410,28,Tamaulipas,015,Matamoros,5841139124,contacto@importadoradelasam.mx,https://www.importadoradelasam.mx,23.432687,-95.749745,2024-01-15,IMD0403182K0,Daniel Salinas,Director General,dsalinas@importadoradelasam.mx,+525831104389
206,2148410000206,PLASTICOS DEL BAJIO 37,PLASTICOS DEL BAJIO 37 S.A.S.,4841,Transporte de carga general y logística multimodal,51 a 100 personas,Paseo,Insurgentes Sur,2164,,San Rafael,21696,21,Puebla,013,Puebla,5023827532,contacto@plasticosdelbajio.com,https://www.plasticosdelbajio.com,22.17887,-98.638804,2024-01-15,PLD071027YSH,Alejandro Alarcón,Director de Operaciones,aalarcón@plasticosdelbajio.com,+525087495240
207,2646620000207,COMERCIALIZADORA DEL BAJIO,COMERCIALIZADORA DEL BAJIO S.A.B. DE C.V.,4662,Comercio al por mayor de artículos de ferretería y herramientas,11 a 30 personas,Carretera,Paseo Cuauhnáhuac,2733,,San Jerónimo,26606,26,Sonora,004,Guaymas,7929317798,contacto@comercializadorade.com,https://www.comercializadorade.com,24.289486,-104.872202,2024-01-15,COD101204PF2,Guillermo López,Director de Finanzas,glópez@comercializadorade.com,+527966490475
208,0932510000208,TECNOLOGIA DEL NORTE,TECNOLOGIA DEL NORTE S.A. DE C.V.,3251,Fabricación de productos químicos básicos y resinas sintéticas,101 a 250 personas,Carretera,Hidalgo,1564,Piso 4,Parque Industrial,09484,09,Ciudad de México,010,Benito Juárez,5534912673,contacto@tecnologiadelnorte.com,https://www.tecnologiadelnorte.com,20.252397,-95.918545,2024-01-15,TED0107217Q0,Rodrigo García,Directora de Recursos Humanos,rgarcía@tecnologiadelnorte.com,+525582925806
209,2256160000209,EQUIPOS Y SISTEMAS DE OCCIDENTE 21,EQUIPOS Y SISTEMAS DE OCCIDENTE 21 S.A.P.I. DE C.V.,5616,"Servicios de seguridad privada, custodia y monitoreo satelital",251 y más personas,Boulevard,Universidad,1956,Piso 13,Parque Industrial Benito Juárez,22350,22,Querétaro,013,Corregidora,9125195191,contacto@equiposysistemasde.mx,https://www.equiposysistemasde.mx,23.626562,-99.699449,2024-01-15,EQD040528MI5,Luis Morales,Director de Tecnología,lmorales@equiposysistemasde.mx,+529154341644
210,2632610000210,EMPAQUES CENTRAL 98,EMPAQUES CENTRAL 98 S. DE R.L. DE C.V.,3261,Fabricación de productos de plástico y polímeros para empaque,251 y más personas,Calle,Industria Militar,4340,Piso 15,San Rafael,26588,26,Sonora,015,Hermosillo,9290261911,contacto@empaquescentral79.mx,https://www.empaquescentral79.mx,18.88068,-102.445862,2024-01-15,EMC0610174DS,Adriana Morales,Director General,amorales@empaquescentral79.mx,+529211814180
211,2854150000211,FARMACEUTICA DEL PACIFICO,FARMACEUTICA DEL PACIFICO S.A. DE C.V.,5415,Desarrollo de software y servicios de tecnología de información,51 a 100 personas,Circuito,Universidad,2377,Piso 2,San Rafael,28319,28,Tamaulipas,002,Matamoros,8663748333,contacto@farmaceuticadelpac.com.mx,https://www.farmaceuticadelpac.com.mx,22.619593,-95.596217,2024-01-15,FAD131113C6M,Hector López,Director de Finanzas,hlópez@farmaceuticadelpac.com.mx,+528677269181
212,1148410000212,INNOVACION GLOBAL,INNOVACION GLOBAL S.A.P.I. DE C.V.,4841,Transporte de carga general y logística multimodal,11 a 30 personas,Boulevard,Morones Prieto,4343,,Parque Industrial Benito Juárez,11760,11,Guanajuato,015,León,7235007106,contacto@innovacionglobal93.com.mx,https://www.innovacionglobal93.com.mx,21.110141,-97.642326,2024-01-15,ING121221GO8,Roberto Garza,Director de Finanzas,rgarza@innovacionglobal93.com.mx,+527218926293
213,2823820000213,CONSTRUCCIONES LATINOAMERICANA,CONSTRUCCIONES LATINOAMERICANA S.A.P.I. DE C.V.,2382,Instalaciones eléctricas y electromecánicas en construcciones,101 a 250 personas,Calle,Reforma,2392,Piso 15,Santa Fe,28976,28,Tamaulipas,005,Matamoros,8128461475,contacto@construccioneslati.mx,https://www.construccioneslati.mx,20.138665,-102.656087,2024-01-15,COL1506250TP,Guillermo Martínez,Director de Operaciones,gmartínez@construccioneslati.mx,+528176725941
214,0946620000214,QUIMICA INTEGRAL,QUIMICA INTEGRAL S.C.,4662,Comercio al por mayor de artículos de ferretería y herramientas,6 a 10 personas,Carretera,González Gallo,4369,Piso 2,Parque Industrial FINSA,09865,09,Ciudad de México,009,Miguel Hidalgo,5594694992,contacto@quimicaintegral.mx,https://www.quimicaintegral.mx,18.585924,-102.040041,2024-01-15,QUI1108259C6,Gabriel Hernández,Director General,ghernández@quimicaintegral.mx,+525593346890
215,1732510000215,FARMACEUTICA EMPRESARIAL 54,FARMACEUTICA EMPRESARIAL 54 S.A.S.,3251,Fabricación de productos químicos básicos y resinas sintéticas,101 a 250 personas,Circuito,Hidalgo,3156,,Parque Industrial FINSA,17359,17,Morelos,006,Cuautla,5781165422,contacto@farmaceuticaempres.com,https://www.farmaceuticaempres.com,15.522491,-104.328058,2024-01-15,FAE951024453,Patricia Mendoza,Socio Fundador,pmendoza@farmaceuticaempres.com,+525752526198
216,2246620000216,LOGISTICA MODERNA,LOGISTICA MODERNA S. DE R.L. DE C.V.,4662,Comercio al por mayor de artículos de ferretería y herramientas,51 a 100 personas,Paseo,Insurgentes Sur,1744,,Santa Fe,22270,22,Querétaro,013,San Juan del Río,6473810728,contacto@logisticamoderna56.com,https://www.logisticamoderna56.com,24.253202,-96.928954,2024-01-15,LOM120611SQE,Alejandro Ruiz,Director de Operaciones,aruiz@logisticamoderna56.com,+526450468555
217,2832610000217,TRANSFORMADORA AVANZADA,TRANSFORMADORA AVANZADA S.A. DE C.V.,3261,Fabricación de productos de plástico y polímeros para empaque,51 a 100 personas,Boulevard,Adolfo López Mateos,3027,,San Rafael,28845,28,Tamaulipas,001,Reynosa,4716004588,contacto@transformadoraavan.com,https://www.transformadoraavan.com,25.124187,-101.890077,2024-01-15,TRA141207EPE,Fernando Hernández,Director de Operaciones,fhernández@transformadoraavan.com,+524794838122
218,1732610000218,ENERGIA MEXICANA,ENERGIA MEXICANA S.C.,3261,Fabricación de productos de plástico y polímeros para empaque,6 a 10 personas,Carretera,Industria Militar,22,,Zona Industrial,17975,17,Morelos,011,Cuautla,8699352104,contacto@energiamexicana.com.mx,https://www.energiamexicana.com.mx,17.917849,-96.198781,2024-01-15,ENM150809VZP,Rodrigo López,Director General,rlópez@energiamexicana.com.mx,+528673235545
219,2446620000219,ALIMENTOS Y BEBIDAS GLOBAL 23,ALIMENTOS Y BEBIDAS GLOBAL 23 S.A.B. DE C.V.,4662,Comercio al por mayor de artículos de ferretería y herramientas,31 a 50 personas,Calle,Reforma,1328,Piso 7,Del Valle,24737,24,San Luis Potosí,015,Soledad de Graciano Sánchez,5492705952,contacto@alimentosybebidasg.mx,https://www.alimentosybebidasg.mx,25.16581,-103.687899,2024-01-15,ALG180915Q69,Miguel Castro,Director General,mcastro@alimentosybebidasg.mx,+525431612488
220,1423820000220,CONSTRUCCIONES CENTRAL,CONSTRUCCIONES CENTRAL S.A. DE C.V.,2382,Instalaciones eléctricas y electromecánicas en construcciones,251 y más personas,Av.,Revolución,4050,,Roma Norte,14162,14,Jalisco,012,Tonalá,3322563660,contacto@construccionescent.com,https://www.construccionescent.com,21.912939,-97.465837,2024-01-15,COC010221OIV,Javier Villaseñor,Director de Tecnología,jvillaseñor@construccionescent.com,+523382956117
221,0132610000221,MANUFACTURA ESPECIALIZADA,MANUFACTURA ESPECIALIZADA S.A.S.,3261,Fabricación de productos de plástico y polímeros para empaque,251 y más personas,Paseo,Adolfo López Mateos,386,,Santa María la Ribera,01402,01,Aguascalientes,008,Jesús María,5857075358,contacto@manufacturaespecia.com,https://www.manufacturaespecia.com,22.045675,-101.719484,2024-01-15,MAE9811035IR,Mariana Garza,Director General,mgarza@manufacturaespecia.com,+525841678841
222,2432610000222,ALIMENTOS Y BEBIDAS DE OCCIDENTE,ALIMENTOS Y BEBIDAS DE OCCIDENTE S.C.,3261,Fabricación de productos de plástico y polímeros para empaque,51 a 100 personas,Boulevard,Morones Prieto,4406,,Santa María la Ribera,24983,24,San Luis Potosí,003,Matehuala,5316124696,contacto@alimentosybebidasd.com.mx,https://www.alimentosybebidasd.com.mx,16.149081,-100.858713,2024-01-15,ALD140628DQX,Alejandro López,Director General,alópez@alimentosybebidasd.com.mx,+525338526172
223,0232610000223,AUTOMOTRIZ DE LAS AMERICAS,AUTOMOTRIZ DE LAS AMERICAS S.A.B. DE C.V.,3261,Fabricación de productos de plástico y polímeros para empaque,51 a 100 personas,Calzada,Adolfo López Mateos,617,,Jardines del Bosque,02176,02,Baja California,007,Tecate,9649123064,contacto@automotrizdelasame.mx,https://www.automotrizdelasame.mx,24.08781,-96.970612,2024-01-15,AUD1912181QI,Carlos Castro,Director General,ccastro@automotrizdelasame.mx,+529639392002
224,0532610000224,PROVEEDORA DE LAS AMERICAS 39,PROVEEDORA DE LAS AMERICAS 39 S.C.,3261,Fabricación de productos de plástico y polímeros para empaque,51 a 100 personas,Paseo,Insurgentes Sur,1865,,Parque Industrial CIVAC,05512,05,Coahuila,007,Torreón,7536968181,contacto@proveedoradelasame.com.mx,https://www.proveedoradelasame.com.mx,24.951765,-99.915264,2024-01-15,PRD03040289H,Andrea Treviño,Director de Operaciones,atreviño@proveedoradelasame.com.mx,+527573861365
225,0933630000225,DESARROLLOS INTERNACIONAL,DESARROLLOS INTERNACIONAL S.A.P.I. DE C.V.,3363,Fabricación de equipo de transporte y autopartes,251 y más personas,Calle,González Gallo,2403,,San Jerónimo,09973,09,Ciudad de México,007,Cuauhtémoc,5523372522,contacto@desarrollosinterna.mx,https://www.desarrollosinterna.mx,16.309396,-98.070391,2024-01-15,DEI050423CZR,Jorge Hernández,Directora de Recursos Humanos,jhernández@desarrollosinterna.mx,+525574114569
226,2832610000226,AUTOMOTRIZ GLOBAL,AUTOMOTRIZ GLOBAL S.A.S.,3261,Fabricación de productos de plástico y polímeros para empaque,251 y más personas,Paseo,Juárez,2085,,Parque Industrial,28838,28,Tamaulipas,003,Tampico,7624231610,contacto@automotrizglobal.com,https://www.automotrizglobal.com,19.308885,-99.003619,2024-01-15,AUG110612312,Alejandro Hernández,Director Comercial,ahernández@automotrizglobal.com,+527616716880
227,2846590000227,METALURGICA DEL NORTE,METALURGICA DEL NORTE S.C.,4659,Comercio al por mayor de maquinaria y equipo industrial,251 y más personas,Calle,Hidalgo,3127,,Santa Fe,28612,28,Tamaulipas,015,Matamoros,7579045610,contacto@metalurgicadelnort.com,https://www.metalurgicadelnort.com,25.090025,-99.527379,2024-01-15,MED060305YBV,Carlos Salinas,Director General,csalinas@metalurgicadelnort.com,+527518899732
228,2132540000228,EQUIPOS Y SISTEMAS MODERNA,EQUIPOS Y SISTEMAS MODERNA S.A.P.I. DE C.V.,3254,Fabricación de productos farmacéuticos y medicamentos,51 a 100 personas,Circuito,Morones Prieto,202,,Santa María la Ribera,21152,21,Puebla,010,San Andrés Cholula,6992802912,contacto@equiposysistemasmo.com,https://www.equiposysistemasmo.com,21.08427,-99.230248,2024-01-15,EQM001219G9T,Claudia Dominguez,Director de Tecnología,cdominguez@equiposysistemasmo.com,+526948608962
229,2546590000229,QUIMICA ESTRATEGICA,QUIMICA ESTRATEGICA S.A.P.I. DE C.V.,4659,Comercio al por mayor de maquinaria y equipo industrial,31 a 50 personas,Calzada,Cuauhtémoc,3064,,Roma Norte,25683,25,Sinaloa,007,Culiacán,5437381367,contacto@quimicaestrategica.mx,https://www.quimicaestrategica.mx,22.860757,-95.790899,2024-01-15,QUE1503280NL,Roberto González,Socio Fundador,rgonzález@quimicaestrategica.mx,+525473926190
230,2832510000230,TRANSFORMADORA LATINOAMERICANA,TRANSFORMADORA LATINOAMERICANA S.A.P.I. DE C.V.,3251,Fabricación de productos químicos básicos y resinas sintéticas,51 a 100 personas,Paseo,Manuel Ávila Camacho,4437,Piso 9,Santa Fe,28192,28,Tamaulipas,010,Tampico,6853997743,contacto@transformadoralati.mx,https://www.transformadoralati.mx,21.761547,-102.366015,2024-01-15,TRL1607080WB,Miguel Treviño,Director General,mtreviño@transformadoralati.mx,+526855567742
